UIAutomation 1.1.8 (Python 3.6.5, 64 bit)
2018-10-24 14:36:30.355 Function: main, Line: 78 -> Starts, Current Cursor Position: (1122, 468)
                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (0, 1001, 98, 1002)    Name:     Handle: 0x0(0)    Depth: 6
                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (98, 732, 99, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 732, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 732, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 732, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 657, 1920, 693)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (22, 664, 44, 686)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (65, 664, 87, 686)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (108, 664, 130, 686)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (151, 664, 173, 686)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (194, 664, 216, 686)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1598, 664, 1620, 686)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1631, 664, 1653, 686)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1664, 664, 1686, 686)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1697, 664, 1719, 686)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1891, 664, 1913, 686)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1893, 666, 1901, 684)    Name:     Handle: 0x0(0)    Depth: 6
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1903, 666, 1911, 684)    Name:     Handle: 0x0(0)    Depth: 6
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1730, 664, 1880, 686)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1761, 664, 1847, 686)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1761, 674, 1847, 676)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1761, 674, 1799, 676)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1794, 670, 1804, 680)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1730, 664, 1752, 686)    Name:     Handle: 0x0(0)    Depth: 6
                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1856, 664, 1878, 686)    Name:     Handle: 0x0(0)    Depth: 6
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 693, 1908, 733)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 693, 1908, 733)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 693, 1908, 733)    Name:     Handle: 0x0(0)    Depth: 6
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 693, 100, 733)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (8, 703, 28, 723)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (31, 693, 99, 733)    Name: Add Track    Handle: 0x0(0)    Depth: 5
                ControlType: ScrollBarControl    ClassName:     AutomationId:     Rect: (100, 1033, 1910, 1039)    Name:     Handle: 0x0(0)    Depth: 4
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 718, 1908, 1033)    Name:     Handle: 0x0(0)    Depth: 4
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 718, 1908, 1033)    Name:     Handle: 0x0(0)    Depth: 4
    ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 0, 1920, 30)    Name:     Handle: 0x5A11BC(5902780)    Depth: 1
        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 0, 1920, 30)    Name:     Handle: 0x0(0)    Depth: 2
            ControlType: TextControl    ClassName:     AutomationId:     Rect: (2, 2, 1922, 28)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: TextControl    ClassName:     AutomationId:     Rect: (0, 0, 6, 14)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1824, 2, 1854, 28)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1855, 2, 1885, 28)    Name:     Handle: 0x0(0)    Depth: 3
                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1855, 2, 1885, 28)    Name:     Handle: 0x0(0)    Depth: 4
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1886, 2, 1916, 28)    Name:     Handle: 0x0(0)    Depth: 3
        ControlType: ImageControl    ClassName:     AutomationId:     Rect: (14, 5, 78, 27)    Name:     Handle: 0x0(0)    Depth: 2
        ControlType: MenuBarControl    ClassName:     AutomationId:     Rect: (100, 3, 390, 28)    Name:     Handle: 0x0(0)    Depth: 2
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (100, 3, 135, 25)    Name: File    Handle: 0x0(0)    Depth: 3
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (135, 3, 173, 25)    Name: Edit    Handle: 0x0(0)    Depth: 3
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (173, 3, 221, 25)    Name: Tools    Handle: 0x0(0)    Depth: 3
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (221, 3, 264, 25)    Name: View    Handle: 0x0(0)    Depth: 3
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (264, 3, 318, 25)    Name: Export    Handle: 0x0(0)    Depth: 3
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (318, 3, 361, 25)    Name: Help    Handle: 0x0(0)    Depth: 3
        ControlType: TextControl    ClassName:     AutomationId:     Rect: (389, 3, 960, 28)    Name: Untitled:      Handle: 0x0(0)    Depth: 2
        ControlType: TextControl    ClassName:     AutomationId:     Rect: (959, 3, 1499, 28)    Name: 00:00:00:00    Handle: 0x0(0)    Depth: 2
        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1498, 0, 1818, 30)    Name:     Handle: 0x0(0)    Depth: 2
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1658, 7, 1682, 23)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1726, 7, 1750, 23)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1794, 7, 1818, 23)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1692, 7, 1716, 23)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1760, 7, 1784, 23)    Name:     Handle: 0x0(0)    Depth: 3
    ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 0, 1920, 31)    Name:     Handle: 0x13B0D5C(20647260)    Depth: 1
2018-10-30 09:51:57.894 Function: main, Line: 109 -> Ends

UIAutomation 1.1.8 (Python 3.6.5, 64 bit)
2018-10-30 09:54:28.291 Function: main, Line: 78 -> Starts, Current Cursor Position: (530, 116)
ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 0, 1920, 1040)    Name: Wondershare Filmora 9    Handle: 0x291204(2691588)    Depth: 0
    ControlType: SplitButtonControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 31, 1920, 1039)    Name:     Handle: 0x3B12CC(3871436)    Depth: 1
        ControlType: ThumbControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 716, 1920, 720)    Name:     Handle: 0x80C9C(527516)    Depth: 2
        ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 31, 1920, 716)    Name:     Handle: 0x540DF4(5508596)    Depth: 2
            ControlType: SplitButtonControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 31, 1920, 716)    Name:     Handle: 0x5137A(332666)    Depth: 3
                ControlType: ThumbControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (958, 31, 962, 716)    Name:     Handle: 0x2A12B2(2757298)    Depth: 4
                ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 31, 958, 716)    Name:     Handle: 0x5E0716(6162198)    Depth: 4
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 31, 958, 716)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 31, 958, 81)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (5, 36, 38, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (66, 36, 98, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (126, 36, 154, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (182, 36, 235, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (263, 36, 299, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (327, 36, 375, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (883, 44, 953, 68)    Name: EXPORT    Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 80, 958, 81)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 81, 958, 716)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: SplitButtonControl    ClassName:     AutomationId:     Rect: (0, 81, 958, 716)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (201, 81, 958, 716)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (201, 81, 958, 111)    Name:     Handle: 0x0(0)    Depth: 9
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (201, 81, 281, 111)    Name:     Handle: 0x0(0)    Depth: 10
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (300, 81, 380, 111)    Name:     Handle: 0x0(0)    Depth: 10
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (772, 86, 792, 106)    Name:     Handle: 0x0(0)    Depth: 10
                                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (804, 81, 824, 111)    Name:     Handle: 0x0(0)    Depth: 10
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (836, 86, 953, 106)    Name:     Handle: 0x0(0)    Depth: 10
                                            ControlType: EditControl    ClassName:     AutomationId:     Rect: (836, 86, 933, 106)    Name:     Handle: 0x0(0)    Depth: 11    Value: 
                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (933, 86, 953, 106)    Name:     Handle: 0x0(0)    Depth: 11
                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (201, 115, 958, 716)    Name:     Handle: 0x0(0)    Depth: 9
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (201, 115, 958, 716)    Name:     Handle: 0x0(0)    Depth: 10
                                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (510, 451, 649, 469)    Name: Import Media Files Here    Handle: 0x0(0)    Depth: 11
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 81, 200, 716)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (10, 81, 186, 716)    Name:     Handle: 0x0(0)    Depth: 9
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (10, 81, 186, 716)    Name:     Handle: 0x0(0)    Depth: 10
                                            ControlType: TreeControl    ClassName:     AutomationId:     Rect: (10, 81, 186, 688)    Name:     Handle: 0x0(0)    Depth: 11
                                                ControlType: TreeItemControl    ClassName:     AutomationId:     Rect: (10, 81, 186, 100)    Name:     Handle: 0x0(0)    Depth: 12    CurrentIsSelected: False
                                                ControlType: TreeItemControl    ClassName:     AutomationId:     Rect: (30, 100, 186, 119)    Name:     Handle: 0x0(0)    Depth: 12    CurrentIsSelected: False
                                                ControlType: TreeItemControl    ClassName:     AutomationId:     Rect: (10, 119, 186, 138)    Name:     Handle: 0x0(0)    Depth: 12    CurrentIsSelected: False
                                                ControlType: TreeItemControl    ClassName:     AutomationId:     Rect: (10, 138, 186, 157)    Name:     Handle: 0x0(0)    Depth: 12    CurrentIsSelected: False
                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (10, 688, 30, 708)    Name:     Handle: 0x0(0)    Depth: 11
                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (49, 688, 69, 708)    Name:     Handle: 0x0(0)    Depth: 11
                                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (187, 80, 199, 716)    Name:     Handle: 0x0(0)    Depth: 9
                                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (187, 80, 199, 716)    Name:     Handle: 0x0(0)    Depth: 10
                                ControlType: ThumbControl    ClassName:     AutomationId:     Rect: (198, 81, 203, 716)    Name:     Handle: 0x0(0)    Depth: 8
                ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 716)    Name:     Handle: 0x570D8A(5705098)    Depth: 4
                    ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 716)    Name:     Handle: 0x1B0628(1771048)    Depth: 5
                        ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 646, 1920, 716)    Name:     Handle: 0x380DE8(3673576)    Depth: 6
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1046, 654, 1066, 674)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1046, 654, 1066, 674)    Name:     Handle: 0x0(0)    Depth: 8
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1083, 654, 1103, 674)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1009, 654, 1029, 674)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (972, 654, 992, 674)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1116, 657, 1740, 669)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1116, 662, 1740, 664)    Name:     Handle: 0x0(0)    Depth: 8
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1116, 662, 1121, 664)    Name:     Handle: 0x0(0)    Depth: 8
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1116, 658, 1126, 668)    Name:     Handle: 0x0(0)    Depth: 8
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (962, 680, 1920, 716)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1788, 683, 1808, 703)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (1788, 683, 2088, 703)    Name:     Handle: 0x0(0)    Depth: 9
                                    ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (1788, 683, 1808, 703)    Name:     Handle: 0x0(0)    Depth: 9    CurrentExpandCollapseState: ExpandCollapseState.LeafNode
                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1822, 683, 1842, 703)    Name:     Handle: 0x0(0)    Depth: 8
                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1856, 683, 1876, 703)    Name:     Handle: 0x0(0)    Depth: 8
                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1890, 683, 1910, 703)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1890, 683, 1910, 703)    Name:     Handle: 0x0(0)    Depth: 9
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1759, 653, 1779, 673)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1778, 653, 1798, 673)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1812, 649, 1910, 677)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: TextControl    ClassName:     AutomationId:     Rect: (1812, 649, 1910, 677)    Name: 00:00:00.00    Handle: 0x0(0)    Depth: 8
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (1106, 657, 1750, 675)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 646)    Name:     Handle: 0x1B0C9A(1772698)    Depth: 6
                            ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 646)    Name:     Handle: 0x4A125A(4854362)    Depth: 7
                                ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 646)    Name:     Handle: 0x160D34(1445172)    Depth: 8
                                    ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 646)    Name:     Handle: 0x1A1336(1708854)    Depth: 9
                                        ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 646)    Name:     Handle: 0x241342(2364226)    Depth: 10
        ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 720, 1920, 1039)    Name:     Handle: 0x4211CE(4329934)    Depth: 2
            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 720, 1920, 1039)    Name:     Handle: 0x0(0)    Depth: 3
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 783, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 945, 1914, 1001)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 945, 100, 1001)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (5, 963, 35, 983)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (30, 963, 48, 981)    Name: 1    Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (71, 963, 91, 983)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (47, 963, 67, 983)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (0, 945, 98, 946)    Name:     Handle: 0x0(0)    Depth: 6
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 839, 1914, 945)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 839, 100, 945)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (5, 882, 35, 902)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (30, 882, 48, 900)    Name: 1    Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (71, 882, 91, 902)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (47, 882, 67, 902)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (0, 839, 98, 840)    Name:     Handle: 0x0(0)    Depth: 6
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 783, 1914, 839)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 783, 100, 839)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (30, 801, 48, 819)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (0, 783, 98, 784)    Name:     Handle: 0x0(0)    Depth: 6
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 1001, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 1001, 100, 1033)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (30, 1007, 48, 1025)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (0, 1001, 98, 1002)    Name:     Handle: 0x0(0)    Depth: 6
                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (98, 783, 99, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 783, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 783, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 783, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 720, 1920, 756)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (22, 727, 44, 749)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (65, 727, 87, 749)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (108, 727, 130, 749)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (151, 727, 173, 749)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (194, 727, 216, 749)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1598, 727, 1620, 749)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1631, 727, 1653, 749)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1664, 727, 1686, 749)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1697, 727, 1719, 749)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1891, 727, 1913, 749)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1893, 729, 1901, 747)    Name:     Handle: 0x0(0)    Depth: 6
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1903, 729, 1911, 747)    Name:     Handle: 0x0(0)    Depth: 6
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1730, 727, 1880, 749)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1761, 727, 1847, 749)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1761, 737, 1847, 739)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1761, 737, 1799, 739)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1794, 733, 1804, 743)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1730, 727, 1752, 749)    Name:     Handle: 0x0(0)    Depth: 6
                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1856, 727, 1878, 749)    Name:     Handle: 0x0(0)    Depth: 6
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 756, 1908, 796)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 756, 1908, 796)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 756, 1908, 796)    Name:     Handle: 0x0(0)    Depth: 6
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 756, 100, 796)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (8, 766, 28, 786)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (31, 756, 99, 796)    Name: Add Track    Handle: 0x0(0)    Depth: 5
                ControlType: ScrollBarControl    ClassName:     AutomationId:     Rect: (100, 1033, 1910, 1039)    Name:     Handle: 0x0(0)    Depth: 4
                ControlType: ScrollBarControl    ClassName:     AutomationId:     Rect: (1910, 795, 1916, 1033)    Name:     Handle: 0x0(0)    Depth: 4
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 781, 1908, 1033)    Name:     Handle: 0x0(0)    Depth: 4
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 781, 1908, 1033)    Name:     Handle: 0x0(0)    Depth: 4
    ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 0, 1920, 30)    Name:     Handle: 0x170642(1508930)    Depth: 1
        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 0, 1920, 30)    Name:     Handle: 0x0(0)    Depth: 2
            ControlType: TextControl    ClassName:     AutomationId:     Rect: (2, 2, 1922, 28)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: TextControl    ClassName:     AutomationId:     Rect: (0, 0, 6, 14)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1824, 2, 1854, 28)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1855, 2, 1885, 28)    Name:     Handle: 0x0(0)    Depth: 3
